"No.","Time","MAC timestamp","Source","elevation","Severity level","Service Info PSID","Elevation","Checksum","Protocol","Latitude","Longitude","Destination Port","elevation"
"16361","0.012753","","SiemensI_12:20:0c","-130,-130","","","","","SAE J2735 (2016)","","","","-130,-130"
"16362","0.018771","","SiemensI_12:20:0c","","","0x00000026,0xeffffffe","700","","WSA","407424888","-739302751","",""
"16363","0.099546","","SiemensI_12:20:0c","","","0x00000026,0xeffffffe","700","","WSA","407424888","-739302751","",""
"16364","0.000695","","SiemensI_12:20:0c","","","0x00008002","700","","WSA","407424888","-739302751","",""
"16365","0.046904","","64:ff9b::a98:9e35","","","","","","TCP","","","",""
"16366","0.000185","","fc00::5c88:47ff:fe46:edc4","","","","","","TCP","","","",""
"16367","0.022063","","SiemensI_12:17:8c","-200,-200","","","","","SAE J2735 (2016)","","","","-200,-200"
"16368","0.029126","","SiemensI_12:20:0c","","","0x00000026,0xeffffffe","700","","WSA","407424888","-739302751","",""
"16369","0.085626","","SiemensI_12:20:0c","-220,-220","","","","","SAE J2735 (2016)","","","","-220,-220"
"16370","0.015447","","SiemensI_12:20:0c","","","0xe0000017","64536","","WSA","407424887","-739302751","",""
"16371","0.000556","","SiemensI_12:20:0c","","","0x00000026,0xeffffffe","700","","WSA","407424888","-739302751","",""
"16372","0.001117","","SiemensI_12:17:8c","-160,-160","","","","","SAE J2735 (2016)","","","","-160,-160"
"16373","0.066849","","SiemensI_12:17:8c","","","0x00008002","700","","WSA","407442378","-739298135","",""
"16374","0.006308","","fc00::5c88:47ff:fe46:edc4","","","","","","TCP","","","",""
"16375","0.008910","","SiemensI_12:22:28","-220,-220","","","","","SAE J2735 (2016)","","","","-220,-220"
"16376","0.015071","","SiemensI_12:20:0c","","","0x00000026,0xeffffffe","700","","WSA","407424888","-739302751","",""
"16377","0.059493","","64:ff9b::a98:9e35","","","","","","TCP","","","",""
"16378","0.031285","","SiemensI_12:20:0c","-130,-130","","","","","SAE J2735 (2016)","","","","-130,-130"
"16379","0.007483","","SiemensI_12:22:28","","","0xe0000017","64236","","WSA","407425177","-739311200","",""
"16380","0.002116","","SiemensI_12:20:0c","","","0x00000026,0xeffffffe","700","","WSA","407424888","-739302751","",""
"16381","0.100892","","SiemensI_12:20:0c","","","0x00000026,0xeffffffe","700","","WSA","407424888","-739302751","",""
"16382","0.070351","","SiemensI_12:17:8c","-200,-200","","","","","SAE J2735 (2016)","","","","-200,-200"
"16383","0.025776","","SiemensI_12:22:28","","","0x00008002","700","","WSA","407425177","-739311200","",""
"16384","0.003250","","SiemensI_12:20:0c","","","0x00000026,0xeffffffe","700","","WSA","407424888","-739302751","",""
"16385","0.033699","","64:ff9b::a98:9e35","","","","","","TCP","","","",""
"16386","0.000209","","fc00::5c88:47ff:fe46:edc4","","","","","","TCP","","","",""
"16387","0.050219","","SiemensI_12:20:0c","-220,-220","","","","","SAE J2735 (2016)","","","","-220,-220"
"16388","0.016377","","SiemensI_12:20:0c","","","0x00000026,0xeffffffe","700","","WSA","407424888","-739302751","",""
"16389","0.007524","","SiemensI_12:17:8c","-160,-160","","","","","SAE J2735 (2016)","","","","-160,-160"
"16390","0.072647","","fc00::5c88:47ff:fe46:edc4","","","","","","TCP","","","",""
"16391","0.002839","","SiemensI_12:22:28","-220,-220","","","","","SAE J2735 (2016)","","","","-220,-220"
"16392","0.017381","","SiemensI_12:20:0c","","","0x00000026,0xeffffffe","700","","WSA","407424888","-739302751","",""
"16393","0.068244","","SiemensI_12:17:8c","","","0xe0000017","64636","","WSA","407442378","-739298135","",""
"16394","0.022291","","SiemensI_12:20:0c","-130,-130","","","","","SAE J2735 (2016)","","","","-130,-130"
"16395","0.009233","","SiemensI_12:20:0c","","","0x00000026,0xeffffffe","700","","WSA","407424888","-739302751","",""
"16396","0.018562","","64:ff9b::a98:9e35","","","","","","TCP","","","",""
"16397","0.081544","","SiemensI_12:20:0c","","","0x00000026,0xeffffffe","700","","WSA","407424888","-739302751","",""
"16398","0.000739","","SiemensI_12:20:0c","","","0x00008002","700","","WSA","407424888","-739302751","",""
"16399","0.067513","","SiemensI_12:17:8c","-200,-200","","","","","SAE J2735 (2016)","","","","-200,-200"
"16400","0.030346","","SiemensI_12:20:0c","","","0x00000026,0xeffffffe","700","","WSA","407424888","-739302751","",""
"16401","0.023544","","64:ff9b::a98:9e35","","","","","","TCP","","","",""
"16402","0.000165","","fc00::5c88:47ff:fe46:edc4","","","","","","TCP","","","",""
"16403","0.067459","","SiemensI_12:20:0c","-220,-220","","","","","SAE J2735 (2016)","","","","-220,-220"
"16404","0.008829","","SiemensI_12:20:0c","","","0xe0000017","64536","","WSA","407424887","-739302751","",""
"16405","0.001408","","SiemensI_12:20:0c","","","0x00000026,0xeffffffe","700","","WSA","407424888","-739302751","",""
"16406","0.004435","","SiemensI_12:17:8c","-160,-160","","","","","SAE J2735 (2016)","","","","-160,-160"
"16407","0.063847","","SiemensI_12:17:8c","","","0x00008002","700","","WSA","407442378","-739298135","",""
"16408","0.016764","","SiemensI_12:22:28","-220,-220","","","","","SAE J2735 (2016)","","","","-220,-220"
"16409","0.001009","","fc00::5c88:47ff:fe46:edc4","","","","","","TCP","","","",""
"16410","0.065720","","64:ff9b::a98:9e35","","","","","","TCP","","","",""
"16411","0.016986","","SiemensI_12:20:0c","","","0x00000026,0xeffffffe","700","","WSA","407424888","-739302751","",""
"16412","0.001261","","SiemensI_12:17:8c","","","0xe0000003,0xe0000003,0xe0000003,0xe0000003,0xe0000003","64636","","WSA","407442378","-739298135","",""
"16413","0.022502","","SiemensI_12:20:0c","-130,-130","","","","","SAE J2735 (2016)","","","","-130,-130"
"16414","0.005385","","SiemensI_12:22:28","","","0xe0000017","64236","","WSA","407425177","-739311200","",""
"16415","0.070500","","SiemensI_12:20:0c","","","0x00000026,0xeffffffe","700","","WSA","407424888","-739302751","",""
"16416","0.099878","","SiemensI_12:20:0c","","","0x00000026,0xeffffffe","700","","WSA","407424888","-739302751","",""
"16417","0.001494","","SiemensI_12:17:8c","-200,-200","","","","","SAE J2735 (2016)","","","","-200,-200"
"16418","0.026471","","SiemensI_12:22:28","","","0x00008002","700","","WSA","407425177","-739311200","",""
"16419","0.038095","","64:ff9b::a98:9e35","","","","","","TCP","","","",""
"16420","0.000168","","fc00::5c88:47ff:fe46:edc4","","","","","","TCP","","","",""
"16421","0.034258","","SiemensI_12:20:0c","","","0x00000026,0xeffffffe","700","","WSA","407424888","-739302751","",""
"16422","0.029018","","SiemensI_12:20:0c","-220,-220","","","","","SAE J2735 (2016)","","","","-220,-220"
"16423","0.009022","","SiemensI_12:17:8c","-160,-160","","","","","SAE J2735 (2016)","","","","-160,-160"
"16424","0.061531","","SiemensI_12:20:0c","","","0x00000026,0xeffffffe","700","","WSA","407424888","-739302751","",""
"16425","0.014592","","SiemensI_12:22:28","-220,-220","","","","","SAE J2735 (2016)","","","","-220,-220"
"16426","0.011461","","fc00::5c88:47ff:fe46:edc4","","","","","","TCP","","","",""
"16427","0.073985","","SiemensI_12:20:0c","","","0x00000026,0xeffffffe","700","","WSA","407424888","-739302751","",""
"16428","0.000404","","SiemensI_12:17:8c","","","0xe0000017","64636","","WSA","407442378","-739298135","",""
"16429","0.024926","","SiemensI_12:20:0c","-130,-130","","","","","SAE J2735 (2016)","","","","-130,-130"
"16430","0.024226","","64:ff9b::a98:9e35","","","","","","TCP","","","",""
"16431","0.050669","","SiemensI_12:20:0c","","","0x00000026,0xeffffffe","700","","WSA","407424888","-739302751","",""
"16432","0.100466","","SiemensI_12:20:0c","","","0x00000026,0xeffffffe","700","","WSA","407424888","-739302751","",""
"16433","0.000606","","SiemensI_12:17:8c","-200,-200","","","","","SAE J2735 (2016)","","","","-200,-200"
"16434","0.000622","","SiemensI_12:20:0c","","","0x00008002","700","","WSA","407424888","-739302751","",""
"16435","0.085025","","64:ff9b::a98:9e35","","","","","","TCP","","","",""
"16436","0.000194","","fc00::5c88:47ff:fe46:edc4","","","","","","TCP","","","",""
"16437","0.013289","","SiemensI_12:20:0c","","","0x00000026,0xeffffffe","700","","WSA","407424888","-739302751","",""
"16438","0.030922","","SiemensI_12:20:0c","-220,-220","","","","","SAE J2735 (2016)","","","","-220,-220"
"16439","0.005720","","SiemensI_12:17:8c","-160,-160","","","","","SAE J2735 (2016)","","","","-160,-160"
"16440","0.062763","","SiemensI_12:20:0c","","","0xe0000017","64536","","WSA","407424887","-739302751","",""
"16441","0.000740","","SiemensI_12:20:0c","","","0x00000026,0xeffffffe","700","","WSA","407424888","-739302751","",""
"16442","0.000608","","SiemensI_12:17:8c","","","0x00008002","700","","WSA","407442378","-739298135","",""
"16443","0.013936","","SiemensI_12:22:28","-220,-220","","","","","SAE J2735 (2016)","","","","-220,-220"
"16444","0.085439","","SiemensI_12:20:0c","","","0x00000026,0xeffffffe","700","","WSA","407424888","-739302751","",""
"16445","0.007994","","fc00::5c88:47ff:fe46:edc4","","","","","","TCP","","","",""
"16446","0.020293","","SiemensI_12:22:28","","","0xe0000017","64236","","WSA","407425177","-739311200","",""
"16447","0.011750","","SiemensI_12:20:0c","-130,-130","","","","","SAE J2735 (2016)","","","","-130,-130"
"16448","0.059406","","SiemensI_12:20:0c","","","0x00000026,0xeffffffe","700","","WSA","407424888","-739302751","",""
"16449","0.049606","","64:ff9b::a98:9e35","","","","","","TCP","","","",""
"16450","0.050342","","SiemensI_12:20:0c","","","0x00000026,0xeffffffe","700","","WSA","407424888","-739302751","",""
"16451","0.000897","","SiemensI_12:17:8c","-200,-200","","","","","SAE J2735 (2016)","","","","-200,-200"
"16452","0.028407","","SiemensI_12:22:28","","","0x00008002","700","","WSA","407425177","-739311200","",""
"16453","0.070747","","SiemensI_12:20:0c","","","0x00000026,0xeffffffe","700","","WSA","407424888","-739302751","",""
"16454","0.030979","","SiemensI_12:20:0c","-220,-220","","","","","SAE J2735 (2016)","","","","-220,-220"
"16455","0.006514","","SiemensI_12:17:8c","-160,-160","","","","","SAE J2735 (2016)","","","","-160,-160"
"16456","0.048154","","64:ff9b::a98:9e35","","","","","","TCP","","","",""
"16457","0.000258","","fc00::5c88:47ff:fe46:edc4","","","","","","TCP","","","",""
"16458","0.014439","","SiemensI_12:20:0c","","","0x00000026,0xeffffffe","700","","WSA","407424888","-739302751","",""
"16459","0.014148","","SiemensI_12:22:28","-220,-220","","","","","SAE J2735 (2016)","","","","-220,-220"
"16460","0.085726","","SiemensI_12:17:8c","","","0xe0000017","64636","","WSA","407442378","-739298135","",""
"16461","0.000921","","SiemensI_12:20:0c","","","0x00000026,0xeffffffe","700","","WSA","407424888","-739302751","",""
"16462","0.016338","","fc00::5c88:47ff:fe46:edc4","","","","","","TCP","","","",""
"16463","0.024651","","SiemensI_12:20:0c","-130,-130","","","","","SAE J2735 (2016)","","","","-130,-130"
"16464","0.044513","","64:ff9b::a98:9e35","","","","","","TCP","","","",""
"16465","0.013272","","SiemensI_12:20:0c","","","0x00000026,0xeffffffe","700","","WSA","407424888","-739302751","",""
"16466","0.100013","","SiemensI_12:20:0c","","","0x00000026,0xeffffffe","700","","WSA","407424888","-739302751","",""
"16467","0.000685","","SiemensI_12:20:0c","","","0x00008002","700","","WSA","407424888","-739302751","",""
"16468","0.000628","","SiemensI_12:17:8c","-200,-200","","","","","SAE J2735 (2016)","","","","-200,-200"
"16469","0.099265","","SiemensI_12:20:0c","","","0x00000026,0xeffffffe","700","","WSA","407424888","-739302751","",""
"16470","0.029508","","SiemensI_12:20:0c","-220,-220","","","","","SAE J2735 (2016)","","","","-220,-220"
"16471","0.011001","","SiemensI_12:17:8c","-160,-160","","","","","SAE J2735 (2016)","","","","-160,-160"
"16472","0.023643","","64:ff9b::a98:9e35","","","","","","TCP","","","",""
"16473","0.000193","","fc00::5c88:47ff:fe46:edc4","","","","","","TCP","","","",""
"16474","0.035044","","SiemensI_12:20:0c","","","0xe0000017","64536","","WSA","407424887","-739302751","",""
"16475","0.000729","","SiemensI_12:20:0c","","","0x00000026,0xeffffffe","700","","WSA","407424888","-739302751","",""
"16476","0.014136","","SiemensI_12:22:28","-220,-220","","","","","SAE J2735 (2016)","","","","-220,-220"
"16477","0.085894","","SiemensI_12:20:0c","","","0x00000026,0xeffffffe","700","","WSA","407424888","-739302751","",""
"16478","0.028498","","SiemensI_12:22:28","","","0xe0000017","64236","","WSA","407425177","-739311200","",""
"16479","0.012102","","SiemensI_12:20:0c","-130,-130","","","","","SAE J2735 (2016)","","","","-130,-130"
"16480","0.058366","","fc00::5c88:47ff:fe46:edc4","","","","","","TCP","","","",""
"16481","0.000442","","SiemensI_12:20:0c","","","0x00000026,0xeffffffe","700","","WSA","407424888","-739302751","",""
"16482","0.086401","","64:ff9b::a98:9e35","","","","","","TCP","","","",""
"16483","0.013476","","SiemensI_12:20:0c","","","0x00000026,0xeffffffe","700","","WSA","407424888","-739302751","",""
"16484","0.002464","","SiemensI_12:17:8c","-200,-200","","","","","SAE J2735 (2016)","","","","-200,-200"
"16485","0.027005","","SiemensI_12:22:28","","","0x00008002","700","","WSA","407425177","-739311200","",""
"16486","0.070725","","SiemensI_12:20:0c","","","0x00000026,0xeffffffe","700","","WSA","407424888","-739302751","",""
"16487","0.039077","","SiemensI_12:17:8c","-160,-160","","","","","SAE J2735 (2016)","","","","-160,-160"
"16488","0.000702","","SiemensI_12:20:0c","-220,-220","","","","","SAE J2735 (2016)","","","","-220,-220"
"16489","0.060017","","SiemensI_12:20:0c","","","0x00000026,0xeffffffe","700","","WSA","407424888","-739302751","",""
"16490","0.015770","","SiemensI_12:22:28","-220,-220","","","","","SAE J2735 (2016)","","","","-220,-220"
"16491","0.084752","","SiemensI_12:20:0c","","","0x00000026,0xeffffffe","700","","WSA","407424888","-739302751","",""
"16492","0.000753","","SiemensI_12:17:8c","","","0xe0000017","64636","","WSA","407442378","-739298135","",""
"16493","0.042501","","SiemensI_12:20:0c","-130,-130","","","","","SAE J2735 (2016)","","","","-130,-130"
"16494","0.007105","","64:ff9b::a98:9e35","","","","","","TCP","","","",""
"16495","0.000198","","fc00::5c88:47ff:fe46:edc4","","","","","","TCP","","","",""
"16496","0.049541","","SiemensI_12:20:0c","","","0x00000026,0xeffffffe","700","","WSA","407424888","-739302751","",""
"16497","0.085612","","fc00::5c88:47ff:fe46:edc4","","","","","","TCP","","","",""
"16498","0.014255","","SiemensI_12:20:0c","","","0x00000026,0xeffffffe","700","","WSA","407424888","-739302751","",""
"16499","0.000782","","SiemensI_12:20:0c","","","0x00008002","700","","WSA","407424888","-739302751","",""
"16500","0.001374","","SiemensI_12:17:8c","-200,-200","","","","","SAE J2735 (2016)","","","","-200,-200"
"16501","0.047121","","64:ff9b::a98:9e35","","","","","","TCP","","","",""
"16502","0.050425","","SiemensI_12:20:0c","","","0x00000026,0xeffffffe","700","","WSA","407424888","-739302751","",""
"16503","0.039082","","SiemensI_12:17:8c","-160,-160","","","","","SAE J2735 (2016)","","","","-160,-160"
"16504","0.000913","","SiemensI_12:20:0c","-220,-220","","","","","SAE J2735 (2016)","","","","-220,-220"
"16505","0.059710","","SiemensI_12:20:0c","","","0xe0000017","64536","","WSA","407424887","-739302751","",""
"16506","0.000623","","SiemensI_12:17:8c","","","0x00008002","700","","WSA","407442378","-739298135","",""
"16507","0.000901","","SiemensI_12:20:0c","","","0x00000026,0xeffffffe","700","","WSA","407424888","-739302751","",""
"16508","0.023994","","SiemensI_12:22:28","-220,-220","","","","","SAE J2735 (2016)","","","","-220,-220"
"16509","0.064580","","64:ff9b::a98:9e35","","","","","","TCP","","","",""
"16510","0.000242","","fc00::5c88:47ff:fe46:edc4","","","","","","TCP","","","",""
"16511","0.009886","","SiemensI_12:20:0c","","","0x00000026,0xeffffffe","700","","WSA","407424888","-739302751","",""
"16512","0.029550","","SiemensI_12:22:28","","","0xe0000017","64236","","WSA","407425177","-739311200","",""
"16513","0.010770","","SiemensI_12:20:0c","-130,-130","","","","","SAE J2735 (2016)","","","","-130,-130"
"16514","0.059591","","SiemensI_12:20:0c","","","0x00000026,0xeffffffe","700","","WSA","407424888","-739302751","",""
"16515","0.099241","","fc00::5c88:47ff:fe46:edc4","","","","","","TCP","","","",""
"16516","0.000780","","SiemensI_12:20:0c","","","0x00000026,0xeffffffe","700","","WSA","407424888","-739302751","",""
"16517","0.002990","","SiemensI_12:17:8c","-200,-200","","","","","SAE J2735 (2016)","","","","-200,-200"
"16518","0.027142","","SiemensI_12:22:28","","","0x00008002","700","","WSA","407425177","-739311200","",""
"16519","0.056244","","64:ff9b::a98:9e35","","","","","","TCP","","","",""
"16520","0.013641","","SiemensI_12:20:0c","","","0x00000026,0xeffffffe","700","","WSA","407424888","-739302751","",""
"16521","0.039059","","SiemensI_12:17:8c","-160,-160","","","","","SAE J2735 (2016)","","","","-160,-160"
"16522","0.002862","","SiemensI_12:20:0c","-220,-220","","","","","SAE J2735 (2016)","","","","-220,-220"
"16523","0.058826","","SiemensI_12:20:0c","","","0x00000026,0xeffffffe","700","","WSA","407424888","-739302751","",""
"16524","0.025140","","SiemensI_12:22:28","-220,-220","","","","","SAE J2735 (2016)","","","","-220,-220"
"16525","0.074008","","SiemensI_12:20:0c","","","0x00000026,0xeffffffe","700","","WSA","407424888","-739302751","",""
"16526","0.000591","","SiemensI_12:17:8c","","","0xe0000017","64636","","WSA","407442378","-739298135","",""
